text
"""Lietuvos nacionalinio dramos teatro, serialų aktorius bei režisierius Džiugas Siaurusaitis retai dalija interviu. Į pokalbių laidą jo irgi neprisikviesi. „Dažniausiai nėra laiko, o tokios laidos, kuriose tave besišypsantį gali įmontuoti ir ten, kur tu visai nesišypsojai, manęs visai nedomina“, – prisipažino vyras, vis dėlto sutikęs atsisėsti priešais Rolandą Mackevičių laidoje „Nepatogūs klausimai“. Čia jis"
"""Pustuštės maisto parduotuvių lentynos tikriausiai sunerimti priverstų didžiąją dalį Lietuvos gyventojų. Prie maisto prekėmis užkimštų lentynų pripratusioje visuomenėje taip nutikus galėtų net kilti panika. Deja, gilėjant klimato krizei ir norint pažaboti žmonijos daromą įtaką gamtai gali tekti taikytis ir prie naujų tendencijų."""
"""Drabužiai ir kiti tekstilės gaminiai yra tie daiktai, su kuriais susiduriame bei bendraujame kiekvieną dieną. Visi jie gaminami iš skirtingo audinio. Todėl ir priežiūros rekomendacijos yra skirtingos."""
"""Lietuvos mokslininkai vos prieš kelerius metus atrado vietines – lietuviškas – bites, tačiau šiandien joms gresia išnykti. Todėl svarstoma jas saugoti valstybės kontroliuojamuose selekciniuose branduoliuose."""
"""Kriminaliniai nusikaltėliai iš Lenkijos susidomėjo migrantais, bandančiais iš Baltarusijos neteisėtai kirsti Lietuvos valstybinę sieną – už jų išgabenimą iš Lietuvos, įtariama, pažadėtos įspūdingos pinigų sumos. Tai paaiškėjo pasienio pareigūnams sulaikius vieną Lenkijos pilietį – vyras prie pat valstybės sienos laukė neteisėtų migrantų."""
"""Gydytojai skambina pavojaus varpais, kad jų kabinetų duris praveria vis daugiau pacientų, sergančių uždelstomis ligomis. Tačiau kaip prisibelsti iki pačių medikų – klausimas tebėra atviras net ir atlaisvinus karantino ribojimus. Į Panevėžio konsultacijų polikliniką pas specialistus pabandę užsiregistruoti panevėžiečiai apstulbo išgirdę, kad šiems metams vietų nebėra, o kitiems dar neregistruoja. Kodėl ilgėj"
"""Prieš metus antrajame Seimo rinkimų ture, visuomenė galutinai sudėjo taškus ant i ir išrinko parlamentą. Tačiau valdančiajai daugumai metai buvo sudėtingi – dėl įvairių krizių krito ir konservatorių, ir Laisvės partijos populiarumas, atsilaikė tik Liberalų sąjūdis."""
"""Artimiausiomis dienomis mūsų šalies orams įtakos vis labiau turės žemo slėgio sūkurys. Antradienio dieną Lietuvoje vyraus sausi orai, tačiau debesys ims tankėti ties rytiniais rajonais, vėlai vakare čia ims lynoti. Tuo metu didžiojoje šalies dalyje Vėlinių diena išliks mažai debesuota, lietaus tikimybė bus minimali. Tik pietryčių vėjas ims pūsti stipriau, pasieks 9-14 m/s greitį."""
Blogėjant epidemiologinei situacijai Vyriausioji rinkimų komisija (VRK) pereina prie nuotolinių posėdžių.
Jurbarko rajono valdžia ėmėsi žingsnių Smalininkuose įkurti oro kadetų licėjų.
Pasaulio vadovų susitikime Glazge dalyvaujantis prezidentas Gitanas Nausėda antradienį sako gavęs Jungtinės Karalystės premjero Boriso Johnsono sutikimą kitąmet apsilankyti Lietuvoje.
"""Elektrinį paspirtuką nusipirkęs pirkėjas teismuose siekia įrodyti, kad pardavėjas yra atsakingas dėl nelaimingo atsitikimo, kai jis patyrė sunkią traumą. Su tuo kategoriškai nesutinka pardavėjas, todėl bya persikėlė į teismų sales."""
Jungtinių Tautų klimato kaitos konferencijos (COP26) pasaulio vadovų susitikime Glazge dalyvaujantis Gitanas Nausėda neformaliai susitiko su Jungtiniu Valstijų prezidentu Joe Bidenu.
"""Seimo narys Justas Džiugelis siūlo įteisinti šunis pagalbininkus, kurie padėtų neįgaliesiems."""
"""Prezidentas Gitanas Nausėda pasaulio vadovų susitikime Glazge pristatė Lietuvos įgyvendinamas priemones kovoje su klimato kaita. Šalies prezidento teigimu, iki 2030 metų Lietuva žymiai sumažins taršą ir per 30 metų taps klimatui neutralia šalimi."""
Nuo liepos Vyriausybei atšaukus karantiną Seimo nariai ėmė intensyviau leisti parlamentinei veiklai skirtas lėšas.
"""Pastaruoju metu intensyvėjant Lenkijos ir ES institucijų ginčams dėl teisės viršenybės, kyla audringos ES institucijų ir valstybių narių reakcijos į Lenkijos veiksmus. Lenkijos valdžiai teigiant, kad dalis ES teisminių nutarimų yra nesuderinami su šalies Pagrindiniu įstatymu, ES Teisingumo Teismas (ESTT) Lenkijai nurodė mokėti baudą už tai, kad ji nepaiso ES sprendimų, kuriais reikalaujama pakeisti kai kuri"
"""Baigtas tvarkyti Antazavės dvaras, tikimasi, kad dar šiemet jis sulauks lankytojų, šią savaitę pranešė Zarasų rajono savivaldybė."""
"""Prokuratūra mano, kad galimos politinės korupcijos byloje teisiamas buvęs koncerno „MG Baltic“ viceprezidentas Raimondas Kurlianskis 2016 metais siekė paveikti ne Darbo partijos Seime seniūną Kęstutį Daukšį, o tuometinę Seimo pirmininkę „darbietę“ Loretą Graužinienę."""
"""Seimo Užsienio reikalų komiteto pirmininkas konservatorius Žygimantas Pavilionis žada kreiptis į Valstybės saugumo departamentą, kad būtų inicijuotas tyrimas dėl galimo tarnybinės paslapties paviešinimo. Konservatoriaus teigimu, viešai aptarinėdama galimą buvusio krašto apsaugos ministro Raimundo Karoblio skyrimą ambasadoriumi Europos Sąjungoje Prezidentūra pažeidė diplomatinės tarnybos įstatymą."""
"""Vilniuje renkasi Europos teismų tarybos tinklo asociacijos generalinė asamblėja, spręsianti dėl Lenkijos teisėjų tarybos pašalinimo iš šios organizacijos."""
Šiandien Lietuvoje minima Visų šventųjų diena.
"""Kėdainių specialiųjų tarnybų pareigūnai pastebi, kad karantino laikotarpiu padaugėjo iškvietimų, kuomet tenka apsaugoti žmogų nuo galimo savęs ir kitų žalojimo, ketinimų pakenkti sau ir aplinkiniams. Dažnai paūmėja ir psichinės ligos. Štai vien spalio 24-ąją pareigūnams ir medikams teko gelbėti ir vyresnio amžiaus moterį, ir jauną vaikiną."""
Teisingumo ministerijos iniciatyvai stiprinti Lietuvos probacijos tarnybos valdymą bei efektyviau spręsti probacijos vykdymo problemas pritarta Vyriausybėje. Siūloma pakeisti Probacijos tarnybos pavaldumą ir įteisinti tiesioginį pavaldumą Teisingumo ministerijai.
"""Prieš porą metų policija išplatino žinią apie narkotikų platintojų sulaikymą, o vietą, kur jie gyveno, įvardino kaip turbūt prabangiausią socialinį būstą Lietuvoje. Byla dėl svaigalų vis dar narpliojama teisme, tačiau šio būsto gyventojai toliau neramina kaimynus – viena iš istorijų baigėsi brutaliu smurto protrūkiu. Auka tapusi moteris baiminasi, kad jos istorija – signalas, jog sugriovus taborą, iš ten iš"
"""„Rinkos aikštė“ sulaukė kelių kėdainiečių pranešimų, kad jie, nuvykę aplankyti artimųjų kapų, pasigedo vainikų, žvakidžių ir gėlių. Kapinių prižiūrėtojai šią problemą žino, mat ji kartojasi kone kasmet. Tuo metu policijoje tokių atvejų nėra fiksuota, nes žmonės paprasčiausiai nesiskundžia."""
"""Prieš beveik metus prezidentas Gitanas Nausėda atmetė valdančiųjų teiktą buvusio krašto apsaugos ministro Raimundo Karoblio kandidatūrą į ambasadoriaus Europos Sąjungoje (ES) postą, argumentuodamas, kad kandidatui reikėtų taikyti „politinio atšalimo“ laikotarpį. Panašu, kad „politinio atšalimo“ periodas baigėsi. Prezidentas pastarąją savaitę pareiškė esąs pasirengęs rimtai svarstyti R. Karoblio kandidatūrą"
"""Latvijoje mažėja sergamumas Covid-19, tačiau dar anksti teigti, kad sumažėjo mirštamumas nuo pavojingo viruso, kalbėdamas per televiziją sakė infektologas Uga Dumpis."""
"""Be galo pikta, kad politikai ar profsąjungų atstovai manipuliuoja tokiomis frazėmis kaip „verslas turi sumokėti už testavimą, nes ir taip daug paramos gavo“. Tuomet neatlaiko mano emocijos ir išpilu viską, ką apie tokius visažinius galvoju. Iš tiesų – jei verslas iš pažiūros ką nors daro blogai – ne dėl savo godumo, o kvailų valdžios sprendimų. Netikite?"""
"""Matau, kad mitus skleidžia labai skirtingi žmonės. Tarkime, vertinant iš vakcinos šalininkų varpinės mums dažnai atrodo, kokių absurdiškų mitų prisigalvoja tie, kurie nepasitiki mokslu – nuo tyčinių sąmokslų iki 5G čipo vakcinoje. „Kokie tamsūs ir neišsilavinę žmonės, kuo jie tiki!“ – dažnai galima išgirsti panašius pasakymus. Tačiau iš kitos pusės, išsilavinimas ir erudicija dar nereiškia, kad patys netamp"
"""Gana banalu darosi kartoti, kad pandemija mus paskatino skaitmenizuotis, perkelti vis daugiau veiklų į virtualią erdvę. Tai, kas iki lemtingųjų 2020-ųjų pavasario atrodė neįmanoma, dabar tapo kasdienybės dalis. Veiklose, kuriose naudodavome popierių ir rašiklį, tapo norma pildyti viską internetu."""
"""Vėlinių laikotarpiu dažnas gyventojas lanko artimųjų kapavietes ir rūpinasi jų priežiūra. Tačiau kraštovaizdžio ir atliekų tvarkymo specialistai teigia, kad rinkdamiesi, kaip dekoruosime kapus, turėtume nepamiršti tausoti aplinką ir pasitelkti tvarius sprendimus. Pasak jų, rūpestis kapaviečių puošmenomis neturi užgožti artimųjų pagerbimo ir atminimo."""
"""Artėja Visų šventųjų diena ir Vėlinės – šventės, skirtos pagerbti mirusiųjų atminimą. Kokios keisčiausios laidojimo tradicijos visame pasaulyje ir kas įprasta Lietuvoje? O kas atrodo pernelyg keista ir patiems lietuviams?"""
"""В новом выпуске """"Delfi. Главное"""": в этом году Литва и Россия отмечают 30 установления дипломатических отношений. 29 июля 1991 года в Москве был подписан Договор об основах межгосударственных отношений между Литовской Республикой и Российской Федерацией (в то время Российской Советской Федеративной Социалистической Республикой, РСФСР)."""
"""В августе социальные сети пестрели фотографиями горящего парусника """"Меридиан"""". Из-за взрыва газового обогревателя вспыхнуло пламя, оно охватило палубу, загорелись столы и стулья. Свыше 15 человек – обслуживающий персонал и посетителей ресторана – в срочном порядке эвакуировали. По счастливой случайности, никто не пострадал."""
"""Имянаречение – неотъемлемая часть исламских традиций, и вместе с тем в каждой стране или даже регионе могут быть незначительные отличия. Есть такие отличия и у литовских татар."""
"""Another 10 Lithuanian citizens, people of Lithuanian descent and their family members arrived on Thursday relocated to Lithuania, relocated from Venezuela."""
"""Petriukas prastai mokosi lietuvių kalbą. Mokytoja jam sako: „Galėtum ir geriau.“ O jis atsako: „Galėčiau, bet nenoriu, nes jos nereikia kaip ir Lietuvos istorijos. Mokysiuos anglų kalbą ir skaitysiu apie Norvegijos istoriją. Baigsiu mokyklą, išvažiuosiu į Norvegiją, užsidirbsiu 3–5 kartus daugiau nei Lietuvoje ir laimingai gyvensiu.“ Ką gali atsakyti mokytoja, kuri atstovauja visuomenei ir jos vertybėms?"""
"""Socialiniuose tinkluose dalinamasi žinia, esą tūkstančiai Niujorko dirbančių sveikatos priežiūros specialistų savo noru palieka darbą, kai valstijoje įsigaliojo reikalavimas privalomai pasiskiepyti nuo COVID-19. Tai – klaidinga informacija."""
Melagienas skleidžiančiuose šaltiniuose vis netyla naujienos apie neva stebuklingą vaistą nuo COVID-19 – ivermektiną. Laisvaslaikrastis.lt paviešino dar vieną jų.
"""„Melo detektoriaus“ dėmesį patraukė alternatyvių naujienų portaluose pasirodę klaidinantys pranešimai apie tai, kad sunkia COVID-19 ligos forma sergantys žmonės, esą, miršta ne nuo pačios ligos, bet nuo jiems taikomo gydymo – būtent intubacijos ir skiriamo antivirusinio vaisto remdesiviro."""
"""Laisvaslaikrastis.lt pasirodė publikacija, kurioje teigiama, kad skrydžio metu, po skiepo mirė „Delta Airlines“ pilotas. Tačiau tai – melas."""
"""„Įrodymas: Covid plandemija buvo planuojama bent jau nuo rugsėjo 11 d.“, – tokia rėksminga antrašte skelbiamas straipsnis portale „Paranormal“. Straipsnyje teigiama, kad 2001-ųjų rugsėjo 11-ąją įvykusios tragiškos teroro atakos buvo pradžia to, kuo gyvename dabar."""
"""Portale „Laisvas laikraštis“ skelbiamas vaizdo įrašas, kuriame rusų autorius pasakoja apie gresiančią pasaulio pertvarką. Iš jo kalbos panašu, kad visi gyvensime kaip lageryje, o mūsų vaikai nė neturės vardų – tik numerius. Jis kaltina, kad už tai atsakingos Jungtinės Tautos."""
"""Dalindamiesi protestų vaizdais, socialinių tinklų dalyviai skelbia žinią, esą Italijoje prieš skiepus nusistačiusių judėjimų atstovai pasiekė savo tikslą ir vyriausybė nusprendė atšaukti vadinamojo „žaliojo paso“ naudojimą. Tai – melas."""
"""Socialiniuose tinkluose paskelbta klaidinga informacija apie praėjusio savaitgalio įvykius Peramoje, Graikijoje, kuomet nuo pareigūnų kulkų mirė 20 metų romų tautybės vaikinas. Minėtas įvykis siejamas su protestais, tačiau iš tiesų su jais neturi nieko bendro – protestai vyko jau po kruvino įvykio, kaip pasipriešinimas pareigūnui žiaurumui."""
"""Vienas lietuvis „Facebook“ vartotojas savo paskyroje pasidalino sąmokslo teorijas skleidžiančio Kanados gydytojo melagiena, esą veterinarinis preparatas gydo COVID-19."""
"""„Melo detektorius“ atkreipė dėmesį į socialiniuose tinkluose platinamą vaizdo įrašą, kuriame matomi į policijos pareigūnus lankus su strėlėmis nukreipę žmonės. Šie kadrai melagingai susieti su Australijos įvykiais, nors iš tiesų vaizdai nufilmuoti kitame žemyne."""
„Masinis vakcinavimas visame pasaulyje sukelia COVID-19 protrūkį – ar to ir siekiama?“ – klausiama portalo „Laisvas laikraštis“ antraštėje.
"""„Melo detektoriaus“ dėmesį patraukė socialiniuose tinkluose platinami melagingi teiginiai apie COVID-19 situaciją Taivane ir Airijoje. Žinutėse klaidingai aiškinama, esą žmonės miršta ir patenka į ligonines ne dėl užkrato, o dėl vakcinų poveikio."""
"""Kovojant su pandemija didėja atotrūkis tarp dviejų pagrindinių Azijos finansų centrų, – vienas iš jų atsiveria pasaulinėms kelionėms, kitas išlaiko vieną iš griežčiausių pasaulyje karantino politikų."""
aukšti pareigūnai ragina padėti ginti sienas
"""Grįžęs į pilotų kabiną po ilgos dėl COVID-19 susidariusios pertraukos, vienas oro linijų pilotas pamiršo įjungti antrąjį lėktuvo variklį, kad galėtų pakilti, – tai klaida, kuri galėjo baigtis katastrofa, jei jis nebūtų nutraukęs skrydžio."""
"""Misijos NATO užbaigimu Maskva naudojasi kaip tinkama proga padidinti įtampą ir dar labiau suskaldyti Vakarus, rašo „Deutsche Welle“ rašo garsus rusų apžvalgininkas Konstantinas Eggertas."""
